image_path,filename,probability,prediction
../deep-histopath/data/mitoses/patches/train/normal/1_04_25_624_1008_0_0_0_.png,1_04_25_624_1008_0_0_0_.png,1.2579496342368657e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_27_01_2592_5184_0_0_0_.png,2_27_01_2592_5184_0_0_0_.png,4.732260640594177e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_14_01_48_1968_0_0_0_.png,1_14_01_48_1968_0_0_0_.png,5.311178392730653e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_57_01_3072_816_0_0_0_.png,3_57_01_3072_816_0_0_0_.png,2.036162413787679e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_58_01_1488_2736_0_0_0_.png,3_58_01_1488_2736_0_0_0_.png,2.880639112845529e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_11_0_1728_0_0_0_.png,1_21_11_0_1728_0_0_0_.png,5.557731492444873e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_05_05_1488_1632_0_0_0_.png,1_05_05_1488_1632_0_0_0_.png,1.7385693354299292e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_06_1632_1296_0_0_0_.png,1_06_06_1632_1296_0_0_0_.png,1.4383616644408903e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_59_01_288_4320_0_0_0_.png,3_59_01_288_4320_0_0_0_.png,1.789534326235298e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_28_1440_1920_0_0_0_.png,1_21_28_1440_1920_0_0_0_.png,2.7233597847953206e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_46_01_3696_4848_0_0_0_.png,2_46_01_3696_4848_0_0_0_.png,2.299347943335306e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_08_01_1488_1488_0_0_0_.png,1_08_01_1488_1488_0_0_0_.png,0.0035715270787477493,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_56_96_0_0_0_0_.png,1_06_56_96_0_0_0_0_.png,1.3709467339140247e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_46_01_4608_2496_0_0_0_.png,2_46_01_4608_2496_0_0_0_.png,0.00013179454253986478,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_45_01_5424_5280_0_0_0_.png,2_45_01_5424_5280_0_0_0_.png,0.00017429022409487516,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_34_384_1488_0_0_0_.png,1_21_34_384_1488_0_0_0_.png,2.372559356444981e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_61_1920_1584_0_0_0_.png,1_06_61_1920_1584_0_0_0_.png,1.4397050108527765e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_51_1824_720_0_0_0_.png,1_06_51_1824_720_0_0_0_.png,1.8021366940956796e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_15_48_1104_0_0_0_.png,1_21_15_48_1104_0_0_0_.png,2.9271707262523705e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_61_01_48_240_0_0_0_.png,3_61_01_48_240_0_0_0_.png,3.533379640430212e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_14_1776_1008_0_0_0_.png,1_04_14_1776_1008_0_0_0_.png,2.366221451666206e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_71_01_4416_1584_0_0_0_.png,3_71_01_4416_1584_0_0_0_.png,3.984951035818085e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_14_08_432_528_0_0_0_.png,1_14_08_432_528_0_0_0_.png,3.578812174964696e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_38_01_4272_2544_0_0_0_.png,2_38_01_4272_2544_0_0_0_.png,4.461725779947301e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_27_912_1056_0_0_0_.png,1_06_27_912_1056_0_0_0_.png,1.4177387583913514e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_61_01_5280_384_0_0_0_.png,3_61_01_5280_384_0_0_0_.png,4.730975433631102e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_41_01_5328_576_0_0_0_.png,2_41_01_5328_576_0_0_0_.png,3.0149982194416225e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_06_0_1296_0_0_0_.png,1_21_06_0_1296_0_0_0_.png,6.731193025188986e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_03_05_912_1632_0_0_0_.png,1_03_05_912_1632_0_0_0_.png,3.1075164770300034e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_46_01_5472_5232_0_0_0_.png,2_46_01_5472_5232_0_0_0_.png,2.400063385721296e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_28_768_1152_0_0_0_.png,1_04_28_768_1152_0_0_0_.png,0.0006404918385669589,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_62_01_3408_2448_0_0_0_.png,3_62_01_3408_2448_0_0_0_.png,5.021176093578106e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_02_18_1392_912_0_0_0_.png,1_02_18_1392_912_0_0_0_.png,3.804128709816723e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_15_960_912_0_0_0_.png,1_01_15_960_912_0_0_0_.png,6.270475569181144e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_53_01_5328_2880_0_0_0_.png,3_53_01_5328_2880_0_0_0_.png,1.664370392973069e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_08_10_384_1104_0_0_0_.png,1_08_10_384_1104_0_0_0_.png,1.181092557089869e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_03_08_1728_96_0_0_0_.png,1_03_08_1728_96_0_0_0_.png,4.313251338317059e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_16_768_144_0_0_0_.png,1_15_16_768_144_0_0_0_.png,2.298131676070625e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_60_01_4848_2400_0_0_0_.png,3_60_01_4848_2400_0_0_0_.png,1.2148489986429922e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_41_864_1200_0_0_0_.png,1_18_41_864_1200_0_0_0_.png,2.4556604785175296e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_29_01_624_5568_0_0_0_.png,2_29_01_624_5568_0_0_0_.png,0.00014479194942396134,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_70_01_1152_3648_0_0_0_.png,3_70_01_1152_3648_0_0_0_.png,3.228003834010451e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_37_1872_432_0_0_0_.png,1_21_37_1872_432_0_0_0_.png,1.0307692718924955e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_19_528_1440_0_0_0_.png,1_22_19_528_1440_0_0_0_.png,0.000143841200042516,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_02_15_1488_1632_0_0_0_.png,1_02_15_1488_1632_0_0_0_.png,7.775882295391057e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_23_1536_672_0_0_0_.png,1_01_23_1536_672_0_0_0_.png,0.0005135913961566985,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_39_192_1152_0_0_0_.png,1_21_39_192_1152_0_0_0_.png,0.00016707154281903058,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_44_01_4464_2304_0_0_0_.png,2_44_01_4464_2304_0_0_0_.png,4.815018655790482e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_09_1680_1968_0_0_0_.png,1_22_09_1680_1968_0_0_0_.png,6.11646328252391e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_23_240_240_0_0_0_.png,1_18_23_240_240_0_0_0_.png,9.128507372224703e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_08_528_1776_0_0_0_.png,1_18_08_528_1776_0_0_0_.png,3.465126496848825e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_28_01_144_1392_0_0_0_.png,2_28_01_144_1392_0_0_0_.png,6.9169027483440004e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_19_1104_1776_0_0_0_.png,1_01_19_1104_1776_0_0_0_.png,0.0001550023298477754,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_50_912_1104_0_0_0_.png,1_18_50_912_1104_0_0_0_.png,7.904014637460932e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_23_432_912_0_0_0_.png,1_01_23_432_912_0_0_0_.png,0.004003056325018406,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_21_912_0_0_0_0_.png,1_06_21_912_0_0_0_0_.png,0.0005718315951526165,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_22_1728_816_0_0_0_.png,1_15_22_1728_816_0_0_0_.png,2.701949824768235e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_61_1008_816_0_0_0_.png,1_04_61_1008_816_0_0_0_.png,0.0005828661378473043,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_16_672_1248_0_0_0_.png,1_06_16_672_1248_0_0_0_.png,0.0005964703159406781,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_08_01_192_1872_0_0_0_.png,1_08_01_192_1872_0_0_0_.png,0.00016732039512135088,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_44_01_4272_2784_0_0_0_.png,2_44_01_4272_2784_0_0_0_.png,5.706019692297559e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_34_01_1152_4464_0_0_0_.png,2_34_01_1152_4464_0_0_0_.png,4.9560221668798476e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_12_144_1968_0_0_0_.png,1_04_12_144_1968_0_0_0_.png,5.0784456107066944e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_66_01_1152_1920_0_0_0_.png,3_66_01_1152_1920_0_0_0_.png,3.99059126721113e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_35_672_960_0_0_0_.png,1_21_35_672_960_0_0_0_.png,0.0005531090428121388,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_63_01_2448_3552_0_0_0_.png,3_63_01_2448_3552_0_0_0_.png,4.278801134205423e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_23_14_336_0_0_0_0_.png,1_23_14_336_0_0_0_0_.png,6.730640507157659e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_07_288_1392_0_0_0_.png,1_06_07_288_1392_0_0_0_.png,1.256972268492973e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_38_01_3456_528_0_0_0_.png,2_38_01_3456_528_0_0_0_.png,2.0251847672625445e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_51_528_384_0_0_0_.png,1_06_51_528_384_0_0_0_.png,2.092487193294801e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_02_1344_240_0_0_0_.png,1_01_02_1344_240_0_0_0_.png,9.217389742843807e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_52_480_1344_0_0_0_.png,1_06_52_480_1344_0_0_0_.png,0.00013362435856834054,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_28_1296_960_0_0_0_.png,1_04_28_1296_960_0_0_0_.png,5.102870090922806e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_58_01_2112_3648_0_0_0_.png,3_58_01_2112_3648_0_0_0_.png,3.933502739528194e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_61_01_1056_5376_0_0_0_.png,3_61_01_1056_5376_0_0_0_.png,0.0002130309003405273,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_23_1008_1776_0_0_0_.png,1_01_23_1008_1776_0_0_0_.png,5.382707058743108e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_66_01_3696_4416_0_0_0_.png,3_66_01_3696_4416_0_0_0_.png,8.802586307865568e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_50_1008_1776_0_0_0_.png,1_04_50_1008_1776_0_0_0_.png,8.943285934037704e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_63_01_672_4128_0_0_0_.png,3_63_01_672_4128_0_0_0_.png,3.913207183359191e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_02_240_1296_0_0_0_.png,1_01_02_240_1296_0_0_0_.png,3.308019950054586e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_25_1824_432_0_0_0_.png,1_22_25_1824_432_0_0_0_.png,0.0008943906286731362,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_35_576_1824_0_0_0_.png,1_15_35_576_1824_0_0_0_.png,9.403142939845566e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_23_1200_528_0_0_0_.png,1_06_23_1200_528_0_0_0_.png,4.6318441491166595e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_59_01_3696_2496_0_0_0_.png,3_59_01_3696_2496_0_0_0_.png,7.786301284795627e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_19_384_1584_0_0_0_.png,1_01_19_384_1584_0_0_0_.png,0.00017939756799023598,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_29_01_4320_5088_0_0_0_.png,2_29_01_4320_5088_0_0_0_.png,8.10003712103935e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_52_01_5616_3552_0_0_0_.png,3_52_01_5616_3552_0_0_0_.png,6.406079592125025e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_60_01_2592_816_0_0_0_.png,3_60_01_2592_816_0_0_0_.png,6.050539468560601e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_25_01_864_96_0_0_0_.png,2_25_01_864_96_0_0_0_.png,1.1639966032817028e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_20_05_1344_960_0_0_0_.png,1_20_05_1344_960_0_0_0_.png,3.7425486425490817e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_54_384_912_0_0_0_.png,1_06_54_384_912_0_0_0_.png,8.378403890674235e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_39_1296_768_0_0_0_.png,1_01_39_1296_768_0_0_0_.png,4.8687183152651414e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_42_1872_1152_0_0_0_.png,1_21_42_1872_1152_0_0_0_.png,1.5522018657065928e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_24_1392_768_0_0_0_.png,1_22_24_1392_768_0_0_0_.png,5.719279670302058e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_19_576_1008_0_0_0__adv_multi_3.png,1_22_19_576_1008_0_0_0__adv_multi_3.png,0.0013230973854660988,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_72_01_96_2688_0_0_0_.png,3_72_01_96_2688_0_0_0_.png,6.753537036274793e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_47_624_864_0_0_0_.png,1_04_47_624_864_0_0_0_.png,0.0001745383342495188,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_61_01_1536_3648_0_0_0_.png,3_61_01_1536_3648_0_0_0_.png,1.4021226206750725e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_20_432_48_0_0_0_.png,1_18_20_432_48_0_0_0_.png,6.315622158581391e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_09_768_624_0_0_0_.png,1_22_09_768_624_0_0_0_.png,0.00034982390934601426,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_56_1200_1344_0_0_0_.png,1_18_56_1200_1344_0_0_0_.png,2.8334497983451e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_71_01_2928_2448_0_0_0_.png,3_71_01_2928_2448_0_0_0_.png,4.686183274316136e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_41_01_1824_912_0_0_0_.png,2_41_01_1824_912_0_0_0_.png,1.35800801217556e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_63_01_4656_3984_0_0_0_.png,3_63_01_4656_3984_0_0_0_.png,2.2227382032724563e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_12_04_336_672_0_0_0_.png,1_12_04_336_672_0_0_0_.png,2.088394239763147e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_46_01_4080_192_0_0_0_.png,2_46_01_4080_192_0_0_0_.png,0.04751560091972351,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_71_01_4416_336_0_0_0_.png,3_71_01_4416_336_0_0_0_.png,5.5242151574930176e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_31_1008_1776_0_0_0_.png,1_22_31_1008_1776_0_0_0_.png,6.631020823988365e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_65_1296_1200_0_0_0_.png,1_18_65_1296_1200_0_0_0_.png,2.253688307973789e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_12_432_1392_0_0_0_.png,1_21_12_432_1392_0_0_0_.png,3.916160130756907e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_44_01_5568_3312_0_0_0_.png,2_44_01_5568_3312_0_0_0_.png,1.9350893126102164e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_47_1104_1488_0_0_0_.png,1_04_47_1104_1488_0_0_0_.png,2.7905256501981057e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_32_672_960_0_0_0_.png,1_01_32_672_960_0_0_0_.png,0.0001563473342685029,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_06_528_1344_0_0_0_.png,1_04_06_528_1344_0_0_0_.png,0.00010577123612165451,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_43_624_576_0_0_0_.png,1_18_43_624_576_0_0_0_.png,9.411638529854827e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_23_18_1824_1344_0_0_0_.png,1_23_18_1824_1344_0_0_0_.png,6.335457328532357e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_26_432_480_0_0_0_.png,1_01_26_432_480_0_0_0_.png,3.1445513741346076e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_33_288_384_0_0_0_.png,1_01_33_288_384_0_0_0_.png,6.4010778260126244e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_22_144_912_0_0_0_.png,1_15_22_144_912_0_0_0_.png,5.268580594020023e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_52_01_4128_2832_0_0_0_.png,3_52_01_4128_2832_0_0_0_.png,1.0365814887336455e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_29_01_4224_240_0_0_0_.png,2_29_01_4224_240_0_0_0_.png,1.8931990780401975e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_35_48_336_0_0_0_.png,1_22_35_48_336_0_0_0_.png,7.035851922410075e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_28_1200_1728_0_0_0_.png,1_22_28_1200_1728_0_0_0_.png,0.0006660183425992727,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_27_01_3840_3024_0_0_0_.png,2_27_01_3840_3024_0_0_0_.png,3.0165052521624602e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_10_10_384_672_0_0_0_.png,1_10_10_384_672_0_0_0_.png,0.00012647686526179314,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_23_19_912_384_0_0_0_.png,1_23_19_912_384_0_0_0_.png,5.96954805587302e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_37_912_384_0_0_0_.png,1_06_37_912_384_0_0_0_.png,2.403574853815371e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_27_01_2112_192_0_0_0_.png,2_27_01_2112_192_0_0_0_.png,7.137637567211641e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_37_01_1104_1440_0_0_0_.png,2_37_01_1104_1440_0_0_0_.png,8.005372365005314e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_43_96_1440_0_0_0_.png,1_06_43_96_1440_0_0_0_.png,4.3571566266109585e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_09_144_576_0_0_0_.png,1_04_09_144_576_0_0_0_.png,0.0001151945034507662,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_73_01_3696_2784_0_0_0_.png,3_73_01_3696_2784_0_0_0_.png,3.1553292501484975e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_59_01_3408_1584_0_0_0_.png,3_59_01_3408_1584_0_0_0_.png,0.00021112205286044627,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_19_1632_1680_0_0_0_.png,1_21_19_1632_1680_0_0_0_.png,0.00028382329037413,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_11_336_720_0_0_0_.png,1_01_11_336_720_0_0_0_.png,0.00014925404684618115,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_50_01_1776_4848_0_0_0_.png,3_50_01_1776_4848_0_0_0_.png,9.722244612930808e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_17_240_528_0_0_0_.png,1_15_17_240_528_0_0_0_.png,1.0251480489387177e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_49_01_2496_4752_0_0_0_.png,3_49_01_2496_4752_0_0_0_.png,1.7961775711228256e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_47_1056_720_0_0_0__adv_de.png,1_04_47_1056_720_0_0_0__adv_de.png,0.0005865375278517604,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_50_1344_672_0_0_0_.png,1_18_50_1344_672_0_0_0_.png,2.0558461528707994e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_16_1152_576_0_0_0_.png,1_04_16_1152_576_0_0_0_.png,3.246149844926549e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_51_01_2016_2640_0_0_0_.png,3_51_01_2016_2640_0_0_0_.png,8.965694178186823e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_14_05_48_1632_0_0_0_.png,1_14_05_48_1632_0_0_0_.png,2.0733639303216478e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_38_01_960_5232_0_0_0_.png,2_38_01_960_5232_0_0_0_.png,1.445027010049671e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_27_96_192_0_0_0_.png,1_06_27_96_192_0_0_0_.png,1.614627763046883e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_06_41_0_1200_0_0_0_.png,1_06_41_0_1200_0_0_0_.png,6.796304660383612e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_62_01_3696_1968_0_0_0_.png,3_62_01_3696_1968_0_0_0_.png,2.0002953533548862e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_60_01_528_5424_0_0_0_.png,3_60_01_528_5424_0_0_0_.png,2.583798959676642e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_62_01_3744_4656_0_0_0_.png,3_62_01_3744_4656_0_0_0_.png,0.0024348823353648186,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_41_01_3744_4656_0_0_0_.png,2_41_01_3744_4656_0_0_0_.png,2.9218324925750494e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_58_01_3168_2592_0_0_0_.png,3_58_01_3168_2592_0_0_0_.png,1.1113232176285237e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_49_01_288_1440_0_0_0_.png,3_49_01_288_1440_0_0_0_.png,0.00017483648844063282,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_46_01_4656_720_0_0_0_.png,2_46_01_4656_720_0_0_0_.png,7.531917617598083e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_23_13_240_1152_0_0_0_.png,1_23_13_240_1152_0_0_0_.png,0.00020482442050706595,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_24_01_720_4608_0_0_0_.png,2_24_01_720_4608_0_0_0_.png,1.7772110368241556e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_02_16_1584_240_0_0_0_.png,1_02_16_1584_240_0_0_0_.png,7.829858805052936e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_04_03_432_48_0_0_0_.png,1_04_03_432_48_0_0_0_.png,1.4265585832617944e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_24_288_1104_0_0_0_.png,1_21_24_288_1104_0_0_0_.png,0.007834484800696373,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_24_960_768_0_0_0_.png,1_18_24_960_768_0_0_0_.png,5.3592575568472967e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_24_1488_1536_0_0_0_.png,1_15_24_1488_1536_0_0_0_.png,4.602848275681026e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_02_26_1296_240_0_0_0_.png,1_02_26_1296_240_0_0_0_.png,1.8692774119699607e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_47_960_480_0_0_0_.png,1_15_47_960_480_0_0_0_.png,0.00037368410266935825,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_38_01_672_4368_0_0_0_.png,2_38_01_672_4368_0_0_0_.png,0.0005824867985211313,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_14_08_528_288_0_0_0_.png,1_14_08_528_288_0_0_0_.png,2.433241434118827e-06,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_22_04_1200_1296_0_0_0_.png,1_22_04_1200_1296_0_0_0_.png,0.00012606941163539886,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_19_03_528_1968_0_0_0_.png,1_19_03_528_1968_0_0_0_.png,3.145325172226876e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_02_960_1728_0_0_0_.png,1_01_02_960_1728_0_0_0_.png,9.517426065031032e-07,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_01_14_576_48_0_0_0_.png,1_01_14_576_48_0_0_0_.png,4.124766564927995e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_71_01_4704_1296_0_0_0_.png,3_71_01_4704_1296_0_0_0_.png,3.337937596370466e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_15_44_336_1440_0_0_0_.png,1_15_44_336_1440_0_0_0_.png,0.12867668271064758,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_21_01_480_912_0_0_0_.png,1_21_01_480_912_0_0_0_.png,1.148068349721143e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_36_01_4896_1680_0_0_0_.png,2_36_01_4896_1680_0_0_0_.png,3.938169902539812e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/2_33_01_2064_1872_0_0_0_.png,2_33_01_2064_1872_0_0_0_.png,0.00024150111130438745,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_73_01_576_1056_0_0_0_.png,3_73_01_576_1056_0_0_0_.png,1.4797515177633613e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_18_15_288_1920_0_0_0_.png,1_18_15_288_1920_0_0_0_.png,2.8438422305043787e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_73_01_672_4512_0_0_0_.png,3_73_01_672_4512_0_0_0_.png,2.5109709895332344e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/1_02_10_1920_1632_0_0_0_.png,1_02_10_1920_1632_0_0_0_.png,4.5404318370856345e-05,Negative
../deep-histopath/data/mitoses/patches/train/normal/3_50_01_336_1920_0_0_0_.png,3_50_01_336_1920_0_0_0_.png,9.019245044328272e-05,Negative
